epoch,sample_point,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct,cuda_mem_util_pct,gpu_temp_c,gpu_temp_tlimit_c,gpu_power_w,gpu_clock_sm_mhz,gpu_clock_mem_mhz,gpu_fan_pct,gpu_throttled,cpu_pct,cpu_pct_per_core,ram_used_gb,swap_used_gb,disk_read_mb_s,disk_write_mb_s,nvsmi_vram_used_gb,vram_other_processes_gb,pcie_tx_kb_s,pcie_rx_kb_s,pcie_link_gen_current,pcie_link_width_current,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_temp_tlimit_c_min,gpu_temp_tlimit_c_avg,gpu_temp_tlimit_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,swap_used_gb_min,swap_used_gb_avg,swap_used_gb_max,swap_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,nvsmi_vram_used_gb_min,nvsmi_vram_used_gb_avg,nvsmi_vram_used_gb_max,nvsmi_vram_total_gb,vram_other_processes_gb_min,vram_other_processes_gb_avg,vram_other_processes_gb_max,pcie_tx_kb_s_min,pcie_tx_kb_s_avg,pcie_tx_kb_s_max,pcie_rx_kb_s_min,pcie_rx_kb_s_avg,pcie_rx_kb_s_max,pcie_link_gen_current_min,pcie_link_gen_current_avg,pcie_link_gen_current_max,pcie_link_width_current_min,pcie_link_width_current_avg,pcie_link_width_current_max,pcie_link_gen_max,pcie_link_width_max,data_wait_s,compute_s
74,28,,,,,,,100,100,67,17,224.4,2730,10801,36,0,8.5,3.0;15.6;4.2;7.3;0.9;2.1;33.7;45.6;8.2;7.9;36.1;32.5;1.5;0.9;0.0;0.0;0.9;0.3;0.9;1.8;0.0;0.3;0.0;0.6,30.27,0.09,0.0,0.05,14.953,1.353,4150.0,14892.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,29,,,,,,,97,93,66,19,223.6,2730,10801,36,0,8.6,2.1;17.8;4.5;5.4;1.5;3.0;41.1;45.0;12.3;4.5;37.2;26.0;0.9;1.2;0.0;0.0;0.9;0.6;0.3;0.6;0.0;0.0;0.6;0.0,30.28,0.09,0.0,0.02,14.953,1.353,15283.0,9912.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,30,,,,,,,96,95,67,19,223.9,2730,10801,36,0,8.5,2.4;12.8;5.5;3.3;1.8;2.7;43.8;23.6;12.4;7.0;62.8;17.6;0.6;0.9;0.0;0.0;1.2;0.9;0.6;0.9;0.6;0.3;1.2;0.0,30.29,0.09,0.0,0.05,14.953,1.353,5273.0,17578.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,31,,,,,,,100,100,63,20,223.5,2730,10801,36,0,8.7,3.0;12.1;5.7;2.1;2.1;1.5;32.7;39.8;14.5;7.8;33.9;39.9;2.7;0.3;0.0;0.0;0.6;0.9;0.9;1.2;0.3;3.5;1.8;0.3,30.29,0.09,0.0,0.05,14.953,1.353,15332.0,12304.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,32,,,,,,,100,95,64,20,224.3,2730,10801,35,0,9.0,3.9;15.5;6.0;3.9;3.0;0.9;39.7;39.5;10.9;9.7;35.8;37.9;0.9;0.9;0.0;0.3;0.9;0.3;0.3;0.6;0.6;1.5;1.8;0.0,30.29,0.09,0.0,0.03,14.953,1.353,5371.0,11083.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,33,,,,,,,97,93,65,18,223.0,2730,10801,36,0,8.6,4.9;12.9;3.0;6.1;4.6;2.1;34.7;22.5;11.9;11.9;64.8;22.2;1.8;0.9;0.0;0.0;0.3;0.0;0.3;1.2;0.0;0.6;0.0;0.0,30.29,0.09,0.0,0.02,14.953,1.353,6738.0,11181.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,34,,,,,,,99,96,65,18,223.9,2730,10801,36,0,8.9,4.9;12.3;4.9;4.6;3.0;0.6;31.6;47.1;14.8;8.5;34.5;38.9;0.9;1.2;0.0;0.3;0.6;0.3;0.3;0.9;0.9;1.2;0.0;0.3,30.29,0.09,0.0,0.03,14.953,1.353,13964.0,10888.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,35,,,,,,,100,100,67,20,223.5,2730,10801,36,0,8.3,3.0;10.5;6.8;1.8;3.3;1.2;35.7;53.0;13.4;7.7;48.2;12.5;1.8;0.3;0.0;0.0;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0,30.29,0.09,0.0,0.04,14.953,1.353,5468.0,12158.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,36,,,,,,,100,96,64,19,223.7,2730,10801,36,0,9.4,5.2;18.9;7.9;3.9;5.1;3.0;60.1;12.4;19.0;6.3;49.7;25.1;0.9;1.5;0.0;0.3;0.6;0.6;0.3;0.3;0.3;0.3;0.6;0.9,30.29,0.09,0.0,0.01,14.953,1.353,8398.0,10644.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,37,,,,,,,98,91,67,19,224.3,2730,10801,36,0,9.9,3.0;31.8;7.3;2.1;3.3;1.8;36.8;45.6;15.4;7.6;30.7;37.2;1.2;2.4;0.3;0.0;0.9;0.9;1.5;0.3;0.9;0.9;0.6;0.6,30.27,0.09,0.01,0.17,14.953,1.353,4003.0,28662.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,38,,,,,,,100,95,65,19,224.4,2730,10801,36,0,7.7,1.2;15.2;1.5;2.4;0.6;0.3;43.3;38.8;8.8;4.2;35.3;30.9;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.3;0.0;0.0,30.29,0.09,0.0,0.04,14.953,1.353,16650.0,12158.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,39,,,,,,,91,14,65,20,215.6,2730,10801,36,0,7.0,0.9;12.8;2.1;1.8;0.9;0.6;45.2;16.1;9.8;4.2;43.8;25.5;2.1;0.6;0.0;0.0;0.3;0.0;0.6;0.0;0.3;0.6;0.0;0.0,30.3,0.09,0.0,0.27,14.953,1.353,15332.0,12109.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,40,,,,,,,97,96,67,18,222.5,2730,10801,36,0,7.9,1.5;13.7;3.6;3.3;2.7;1.5;24.5;37.8;6.1;7.0;23.6;56.8;1.2;1.2;0.0;0.6;0.9;0.6;0.0;0.3;0.3;1.2;0.3;0.3,30.3,0.09,0.0,0.55,14.953,1.353,3857.0,116259.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,41,,,,,,,98,92,66,18,224.5,2730,10801,36,0,7.8,1.2;15.9;1.8;1.5;1.2;0.3;27.3;57.5;5.7;8.2;46.2;13.9;0.6;0.9;0.3;0.3;0.6;0.0;0.3;0.3;0.0;0.6;0.3;0.0,30.3,0.09,0.03,0.65,14.953,1.353,16552.0,18798.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,42,,,,,,,100,96,65,18,224.2,2730,10801,36,0,8.6,1.5;14.2;4.5;6.3;1.5;2.1;40.0;30.1;8.5;7.6;54.4;22.7;1.5;2.1;0.3;0.0;0.9;0.3;0.6;0.3;0.3;3.9;1.2;0.6,30.3,0.09,0.0,0.02,14.953,1.353,5273.0,10498.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,43,,,,,,,96,88,66,21,223.0,2730,10801,36,0,8.5,3.6;16.3;5.9;3.9;3.3;3.9;20.2;31.8;6.2;8.3;24.9;60.4;0.9;2.7;0.6;0.0;0.9;0.9;0.3;0.9;0.6;3.3;1.5;0.9,30.3,0.09,0.0,0.04,14.953,1.353,16699.0,10644.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,44,,,,,,,97,92,67,18,223.0,2730,10801,36,0,9.6,2.7;19.4;8.1;5.8;4.2;4.2;31.8;36.0;15.1;7.3;42.4;38.7;1.8;2.4;0.6;0.0;1.5;2.1;0.9;0.3;0.9;3.0;2.1;0.0,30.3,0.09,0.0,0.05,14.953,1.353,12841.0,10449.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,45,,,,,,,100,100,65,18,223.8,2730,10801,36,0,8.3,2.1;16.1;5.8;2.4;3.6;2.4;35.5;33.7;10.6;4.9;63.3;11.2;0.9;0.6;0.3;0.0;0.6;0.0;1.2;0.9;0.6;0.9;0.3;0.0,30.31,0.09,0.0,0.03,14.953,1.353,9863.0,10742.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,46,,,,,,,97,93,67,16,222.3,2730,10801,36,0,8.0,1.5;17.5;3.6;2.7;2.4;3.0;25.8;43.6;6.1;6.1;32.7;45.5;0.6;0.6;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0,30.31,0.09,0.0,0.04,14.953,1.353,16308.0,11083.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,47,,,,,,,96,89,66,20,223.9,2730,10801,36,0,8.4,2.7;17.8;4.2;4.5;2.1;2.4;36.5;39.1;10.7;7.7;42.6;20.1;0.9;3.3;0.0;0.9;0.9;0.6;0.9;0.3;0.3;1.8;0.0;0.9,30.31,0.09,0.0,0.05,14.953,1.353,17968.0,10107.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,48,,,,,,,100,97,66,19,224.0,2730,10801,36,0,9.6,6.0;14.2;5.4;7.9;3.3;4.8;64.0;26.5;13.0;9.4;44.3;14.5;2.4;2.1;0.6;0.3;1.5;2.4;0.0;0.3;0.9;3.3;1.5;1.2,30.29,0.09,0.0,0.02,14.953,1.353,18798.0,11865.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,49,,,,,,,100,95,65,17,223.6,2730,10801,36,0,8.8,4.5;15.3;6.6;4.2;1.8;2.7;28.7;42.1;11.2;12.7;24.8;46.2;2.1;2.7;0.6;0.6;0.6;0.6;0.0;0.3;0.6;0.6;0.6;0.3,30.29,0.09,0.0,0.02,14.953,1.353,3710.0,24365.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,50,,,,,,,98,98,66,18,223.0,2730,10801,36,0,8.2,2.7;16.3;3.9;4.8;0.9;2.4;47.4;28.5;10.6;5.5;36.1;33.3;0.3;1.2;0.6;0.0;0.9;0.6;0.0;0.0;0.0;0.3;0.9;0.0,30.29,0.09,0.0,0.05,14.953,1.353,4345.0,15429.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,51,,,,,,,100,96,66,21,224.1,2730,10801,36,0,9.4,5.7;22.1;6.0;6.2;3.0;3.0;45.3;27.1;10.4;9.2;58.6;11.6;2.1;3.3;0.3;1.2;1.5;0.9;0.6;0.3;0.3;3.5;1.2;0.6,30.29,0.09,0.0,0.07,14.953,1.353,3417.0,13769.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,52,,,,,,,98,93,66,17,224.5,2730,10801,36,0,8.6,2.1;11.8;6.4;6.1;1.8;3.6;29.9;47.4;13.4;9.5;38.3;34.3;0.9;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0,30.29,0.09,0.0,0.07,14.953,1.353,6982.0,23486.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,53,,,,,,,100,96,65,18,223.8,2730,10801,36,0,9.9,3.6;19.8;4.8;6.3;1.8;3.6;45.3;45.3;15.1;8.8;48.3;21.3;1.5;1.2;0.3;0.0;1.5;1.8;0.3;0.3;0.9;0.9;1.8;0.6,30.29,0.09,0.0,0.03,14.953,1.353,5175.0,15429.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,54,,,,,,,96,87,66,17,224.3,2730,10801,36,0,9.1,1.2;17.1;9.0;5.5;3.0;3.3;55.0;23.9;16.3;10.9;49.1;20.8;0.6;1.2;0.0;0.0;0.6;0.3;0.6;0.3;0.0;0.0;0.0;0.0,30.3,0.09,0.0,0.04,14.953,1.353,3662.0,26220.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,55,,,,,,,100,96,66,20,224.2,2730,10801,36,0,9.4,3.6;31.2;7.4;3.0;2.4;1.5;26.6;39.0;9.9;7.7;33.4;44.3;3.0;1.8;0.3;0.6;0.3;0.6;0.9;1.2;0.0;0.3;1.5;0.6,30.29,0.09,0.0,0.03,14.953,1.353,29492.0,33544.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,56,,,,,,,98,91,66,17,224.6,2730,10801,36,0,8.1,0.9;15.7;3.0;2.1;1.5;1.2;45.6;34.3;6.9;12.4;42.6;23.9;0.6;0.3;0.3;0.3;0.0;0.0;0.9;0.0;0.0;0.0;0.0;0.0,30.3,0.09,0.0,0.01,14.953,1.353,16259.0,50976.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,57,,,,,,,100,95,66,18,225.0,2730,10801,36,0,7.8,1.8;12.0;2.4;1.2;1.5;0.6;46.7;33.9;5.5;10.3;53.0;13.6;0.9;0.6;0.9;0.3;0.6;0.0;0.9;0.9;0.0;0.3;0.0;0.3,30.3,0.09,0.0,0.04,14.953,1.353,8251.0,11328.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,58,,,,,,,100,99,66,16,223.5,2730,10801,36,0,8.6,3.3;13.6;4.2;5.8;3.9;1.2;19.3;52.3;6.1;10.6;29.5;47.4;0.6;2.1;0.3;0.0;0.6;0.6;0.9;0.9;0.0;1.8;0.6;0.6,30.3,0.09,0.0,0.03,14.953,1.353,5566.0,18896.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,59,,,,,,,92,13,64,18,214.9,2730,10801,36,0,9.0,3.3;16.3;5.9;5.0;1.5;2.1;49.3;26.5;9.2;8.3;34.1;37.8;2.4;1.2;0.3;0.3;0.6;0.6;2.4;1.2;1.5;1.8;2.6;1.8,30.3,0.09,0.0,0.02,14.953,1.353,3857.0,29052.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,60,,,,,,,96,92,67,18,223.8,2730,10801,36,0,8.4,2.4;15.8;3.6;1.8;2.1;3.6;43.7;31.6;10.3;5.2;52.1;18.5;1.5;1.2;0.6;0.0;0.9;0.3;0.6;0.3;0.9;1.8;0.0;0.6,30.3,0.09,0.0,0.08,14.953,1.353,3955.0,26513.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,61,,,,,,,100,95,66,19,224.6,2730,10801,36,0,7.9,0.6;19.6;1.2;2.4;0.6;0.0;38.6;37.6;8.5;5.5;20.1;52.1;0.9;0.6;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.6;0.0,30.3,0.09,0.0,0.02,14.953,1.353,4052.0,18701.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,62,,,,,,,97,96,65,19,222.8,2730,10801,36,0,7.7,0.3;16.4;2.4;1.5;1.8;1.2;47.0;31.2;9.1;5.5;39.4;27.8;0.9;0.3;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0,30.31,0.09,0.0,0.02,14.953,1.353,16259.0,11035.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,63,,,,,,,98,94,65,17,225.1,2730,10801,36,0,8.4,3.9;17.8;4.5;2.1;2.1;1.5;40.2;33.3;9.5;8.9;51.2;17.9;0.6;0.9;0.0;0.3;0.9;0.6;0.3;0.3;0.6;1.5;0.9;0.6,30.3,0.09,0.0,0.03,14.953,1.353,3759.0,28564.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,64,,,,,,,96,95,65,17,223.6,2730,10801,36,0,8.2,1.8;12.5;4.2;5.4;2.7;1.2;22.7;48.6;6.4;12.1;25.2;50.2;0.6;0.6;0.0;0.0;0.3;0.3;0.9;0.0;0.0;0.0;0.9;0.3,30.3,0.09,0.0,0.07,14.953,1.353,16113.0,87207.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,65,,,,,,,100,100,67,19,223.4,2730,10801,36,0,8.9,3.3;19.3;3.9;3.9;2.4;2.7;35.0;41.4;8.2;12.4;45.6;22.7;2.7;0.9;0.0;0.0;0.9;0.6;0.6;0.6;0.6;2.4;2.4;0.3,30.3,0.09,0.0,0.03,14.953,1.353,12890.0,11035.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,66,,,,,,,96,94,65,18,222.1,2730,10801,36,0,7.7,1.2;14.6;1.5;1.8;0.6;0.3;35.8;39.8;5.2;8.5;54.2;15.5;0.9;0.3;0.0;0.3;0.3;0.0;0.6;1.2;0.3;0.0;0.0;0.0,30.3,0.09,0.0,0.08,14.953,1.353,3955.0,10839.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,67,,,,,,,97,88,66,19,224.3,2730,10801,36,0,8.1,2.1;17.3;4.2;3.6;1.5;0.9;26.3;42.7;9.0;9.6;27.5;44.2;0.6;1.5;0.3;0.0;0.6;0.3;0.6;0.6;0.0;0.9;0.6;0.0,30.3,0.09,0.0,0.04,14.953,1.353,16601.0,11523.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,68,,,,,,,100,96,67,19,223.8,2730,10801,36,0,8.3,2.4;14.2;3.0;3.6;2.4;0.9;44.1;33.0;11.5;6.1;50.6;16.7;1.5;2.1;0.0;0.0;0.9;0.6;0.6;0.0;0.3;1.2;1.8;0.6,30.28,0.09,0.0,0.02,14.953,1.353,9326.0,10937.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,69,,,,,,,100,100,66,19,223.6,2730,10801,36,0,8.3,1.2;15.7;3.0;2.4;2.7;2.1;50.0;19.4;10.0;6.3;50.6;28.2;1.2;2.1;0.3;0.0;0.6;0.3;0.0;0.3;0.3;0.6;0.6;0.0,30.29,0.09,0.0,0.11,14.953,1.353,9277.0,10986.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,70,,,,,,,96,93,65,18,222.6,2730,10801,36,0,9.6,5.8;17.3;7.6;4.5;4.8;1.8;38.9;20.2;16.7;9.1;27.0;64.5;2.1;0.6;0.0;0.0;1.2;0.9;1.8;1.2;0.6;1.8;0.3;0.6,30.29,0.09,0.0,0.05,14.953,1.353,6933.0,80712.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,71,,,,,,,100,100,66,19,224.0,2730,10801,36,0,9.0,1.2;16.3;8.4;2.7;5.7;2.4;42.9;33.0;15.2;8.0;59.1;16.7;0.9;0.9;0.3;0.0;0.6;0.3;0.0;0.3;0.6;0.6;0.3;0.0,30.29,0.09,0.0,0.04,14.953,1.353,14501.0,10693.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,72,,,,,,,100,96,67,19,224.4,2730,10801,36,0,10.3,2.4;26.9;9.4;4.8;3.6;2.4;35.0;45.0;10.3;17.5;63.4;16.3;2.1;0.3;0.0;0.0;0.9;0.6;0.0;0.3;0.3;0.3;1.8;0.3,30.29,0.09,0.0,0.05,14.953,1.353,13085.0,10400.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,73,,,,,,,100,100,67,18,223.4,2730,10801,36,0,9.0,3.9;27.2;4.2;4.2;1.5;1.8;29.4;33.6;6.3;9.1;24.8;55.3;1.8;0.6;0.3;0.3;1.5;0.3;0.0;0.0;1.5;2.7;1.5;0.9,30.3,0.09,0.0,0.18,14.953,1.353,4199.0,11181.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,74,,,,,,,100,97,67,18,224.4,2730,10801,36,0,8.2,2.4;12.0;3.6;2.1;2.1;1.5;46.1;33.2;9.1;8.8;46.2;22.7;0.9;1.2;0.0;0.0;0.3;0.0;0.9;0.3;0.3;1.2;0.6;0.0,30.3,0.09,0.0,0.03,14.953,1.353,6933.0,23388.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,75,,,,,,,100,100,67,20,224.1,2730,10801,36,0,8.4,3.0;14.3;5.1;3.0;2.4;2.1;36.8;34.8;6.5;9.8;56.0;14.0;1.2;1.5;0.3;0.0;0.3;2.1;0.9;0.3;0.9;2.1;4.4;0.6,30.3,0.09,0.0,0.05,14.953,1.353,13330.0,10400.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,76,,,,,,,96,93,66,19,222.8,2730,10801,36,0,7.7,1.2;15.1;3.9;2.1;0.9;1.5;27.2;43.2;9.9;6.9;27.1;44.0;0.9;0.6;0.0;0.0;0.3;0.0;0.0;0.0;0.3;0.0;0.0;0.0,30.29,0.09,0.0,0.07,14.953,1.353,51953.0,307128.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,77,,,,,,,96,95,69,17,223.2,2730,10801,35,0,7.7,0.3;14.7;3.3;1.2;1.8;1.2;54.3;27.4;7.9;4.6;43.6;20.1;0.6;0.6;0.0;0.0;0.0;0.0;0.6;0.6;0.0;0.6;0.9;0.0,30.29,0.09,0.0,0.01,14.953,1.353,7617.0,17675.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,78,,,,,,,98,93,66,17,225.2,2730,10801,36,0,8.2,1.5;17.2;2.4;1.8;1.5;1.8;48.9;23.0;10.3;4.5;40.8;36.6;0.6;0.9;0.0;0.0;0.9;0.0;0.3;0.9;0.0;1.2;0.0;0.0,30.29,0.09,0.0,0.05,14.953,1.353,4345.0,26708.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,79,,,,,,,94,69,64,20,219.8,2730,10801,36,0,7.8,1.8;15.2;3.9;4.2;3.3;0.9;20.3;43.6;6.0;8.4;23.3;49.9;2.1;0.6;0.3;0.0;0.6;0.0;0.0;0.3;0.3;0.0;2.1;0.0,30.29,0.09,0.0,0.04,14.953,1.353,4150.0,25439.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,80,,,,,,,100,100,66,18,223.6,2730,10801,36,0,7.8,1.2;17.7;1.8;0.9;0.3;0.0;44.1;37.8;5.7;9.7;47.1;16.9;0.6;0.6;0.0;0.0;0.0;0.0;0.0;0.9;0.0;0.6;0.0;0.0,30.3,0.09,0.0,0.01,14.953,1.353,5517.0,19873.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,81,,,,,,,96,96,67,18,223.0,2730,10801,36,0,8.1,1.8;16.1;2.4;3.6;0.6;2.1;33.9;37.5;5.5;14.9;44.1;26.7;0.9;0.6;0.3;0.0;0.6;0.3;0.6;0.9;0.0;0.0;0.0;0.0,30.3,0.09,0.0,0.03,14.953,1.353,3710.0,14648.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,82,,,,,,,100,100,66,17,223.8,2730,10801,36,0,7.5,1.8;13.1;2.1;1.5;0.9;1.5;23.4;51.8;4.5;8.8;24.2;39.5;0.9;0.6;0.0;0.3;0.0;0.3;0.9;1.2;0.0;0.9;0.3;0.0,30.3,0.09,0.0,0.03,14.953,1.353,4101.0,28173.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,83,,,,,,,97,94,67,20,223.3,2730,10801,36,0,7.5,0.9;13.6;4.2;1.5;1.8;0.3;33.0;27.4;8.3;5.4;50.6;28.9;1.5;0.9;0.0;0.0;0.3;0.3;0.3;0.3;0.0;0.0;0.6;0.0,30.3,0.09,0.0,0.04,14.953,1.353,40820.0,283203.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
